text,label
En fait tu sais ce que je pense ? Qu'elle est retournée chez Leblanc. Et quoi Leblanc ? Pourquoi tu me parles de Leblanc ?,-1
"Ceci n'enlève rien à l'estime que je vous porte. Même entre ennemi, on peut s'apprécier.",1
-On était en banlieue. On est allés acheter 4 kilos d'herbe,0
"Il a eu Koba! Je ne peux pas le croire, Brendan Conlon a eu Koba!",1
Et si c'était pas ton père et que ta mère t'avait menti ?,-1
Tu ne le diras à personne promis? Je te le promets.,1
"Ja, mais n'auriez-vous pas une valse comme Le Beau Danube bleu ou Lili Marlène ?",0
"Voulez-vous un peu de champagne, du vrai d'avant la guerre, pour me faire pardonner ?",0
"Bourdelle. Héléna Bourdelle, je vous prie. Ach ja, je m'excuse. Je vais vous appeler Boubou.",-1
"Je ne peux pas, et je ne peux pas annuler maintenant.",0
"Bah, ouais ! Tout le monde en parlait, au quartier.",0
"et si l'on avons fait, c'est parce que tous ceux qui sont autour de moi",0
Et je voudrais vous les présenter à nouveau brièvement avant de leur donner la parole.,0
Je veux savoir qui est le plus coriace de la planète.,0
Dites-lui que son vieil ami Volt dit qu'il a intérêt...,1
Mais qu'est-ce que cette question a à voir avec le débat sur la Résistance ?,0
"Ah ! c'est toi, ma chérie, j'arrive, je partais pour l'hôpital à l'instant, comment ça va, dis-moi ?...",-1
Faut-il profaner la tombe de Lucy ? Après cette mort atroce.,-1
Il y a eu la fois où tu as mangé mes meubles en bambou.,0
Pour une paire de bottes ? Tu me prends pour un idiot ? Laisse-moi tranquille.,-1
Faut que je m'arrange avec Paulie ou je suis mort !,-1
que tu as dépensé tes derniers sous pour ton chat ?,0
et il y a ça dans son dossier. Et ça dit quoi sur Michael?,0
"Tu laisses entrer une clodo  dans l'hôtel? Ta gueule, connard. C'est la nana du frère du patron !",-1
"ll est en bon bois sec, il fera une belle flambée pour mon rôti. ''",0
"Si on l'a créé pour aimer, on peut penser qu'il sait aussi ha i r.",0
"Veuillez couper le moteur et me présenter les papiers du véhicule, s'il vous plaît.",0
J'ai proposé ma voiture à ta femme et ton fils pour qu'ils s'enfuient.,0
"On va le lui enregistrer. On va te l'enregistrer, Lucien. Fonce ! Allez, fais ça pour moi au moins.",0
"Oogway est resté seul dans une caverne pendant 30 ans, se posant une question :",0
"Franck m'a dit que vous y teniez beaucoup. Du coup, on l'a sauvée.",1
Quand tu m'as dit que tu ne te rappelais plus de tes parents?,0
"Eh bien, maintenant que tu es à l'intérieur, laisse juste la tourbe à la porte.",0
Je crois que de plus amples expéditions le long de la rivière Wu Jiang...,0
"Si Messire Godefroy ne réapparaît pas, on t'emmurera vivant dans les oubliettes du château,",-1
peuvent se marier et demeurer par conséquent membres purs du corps du Christ.,0
De me donner la chance de montrer au public où ils peuvent placer leur confiance?,1
Suis-moi. J'ai un passage. Je vais te faire sortir d'ici.,-1
"Je serai heureux de vous y emmener, petite dame, mais il n'y a personne là-haut.",-1
"Il y avait des voyous qui harcelaient sa femme, Sevda.",-1
"Et elle a laissé un poème où elle me parle d'aquarelle, de crépuscule.",0
Je vais pas te couper. ça va pas te faire mal.,0
"Je sais que ça a l'air étrange, mais on a besoin de trouver ta famille.",0
Dsol. Il est trs ttu pour ce genre de choses.,-1
"Je ne peux plus manger, là. Je n'ai plus faim.",-1
"Quoi, je m'entasse dans la voiture avec les 3 chiens pour venir te voir et tu me fous dehors ?",-1
La vie était si simple et douce quand j'étais petite.,1
"C'est quoi, ce cirque ? Tu l'achèves ou pas ?",0
"Je lui fais : ""Attends, c'est moi qui le ken, c'est mon keum, quoi.""",1
"Les voisins se garaient plus dans l'allée, bien qu'on n'ait pas d'auto. A treize ans,",0
Et si la cuisinière préparait la perdrix dont tu raffoles ?,0
"Et il y avait Pete le Tueur, qui était le frère de Sally les Grelots.",0
T'es pas de Détroit T'es le "New Kid" du block,0
"Tu as compris ? C'est de ça que je te parlais, mon lapin.",1
J’ignorais que tu étais la fille dont Yuki m’a tant parlé.,1
"Même qu'au bout d'un mois, ma mère est allée se plaindre à la poste.",-1
Je veux savoir ce que vous en pensez. Ce que je pense de quoi?,0
"S'il faut, elle a tout le pâté de maisons. T'auras peut-être le jackpot, mon salaud.",-1
"La sagacité, l'esprit déductif... Ils se sont foutus de vous.",-1
J'ai passé 6 semaines à me former au commerce des armes.,0
"Je vais te dire un truc: personne va en taule, sauf s'il veut y aller.",0
Il y a un serpent dans ma botte. Que t'es loin très loin,0
"Enfin, Jean-Pierre, il est amnésique ! Il l'appelle Godefroy comme il l'appellerait Henri, ou Suzanne ! Je comprends pas. Mais qui est amnésique ? Ton cousin Hubert ou l'autre putois, là ?",-1
vous n'avez jamais plus été inquiété par cette force planétaire?,-1
C'est quoi le problème ? T'es son pote ou quoi ?,0
j'ai pas assez de mal à pas me faire buter dans la rue ?,-1
"En l'occurrence, Je suis au courant de ta situation, Narcissa.",0
"Si tu veux te tuer, demande à ton père de forcer sur la morphine.",-1
Quelle carte postale ? Celle que vous avez lue hier !,0
Je tombe sur le seul chien sur Terre qui ne sait pas comment supplier.,0
"On parle de choses plus importantes, figure-toi ! La ferme !",-1
"Une fois mes affaires réglées, je rentre à New York.",-1
Il m'a dit en partant : "Je vais en perm à Nantes" !,1
Comment as-tu eu l'argent pour une partie de poker avec ce genre de mises ?,0
Je lui ai dit que j'avais un papier à rendre. Sinon je devais m'y montrer.,0
"Si je trouve un mec qui en vaille la peine,",1
C'est plutôt chic. Nous pourrions nous habiller élégamment pour  y aller. Ce serait sympa.,1
"Et je n'ai pas vu votre nouveau film, mais je suis prête à parier ...",0
Tu es sûr que c'est ce que Snape a dit?,0
Alors qu'il suffit de nous enterrer et de déménager ?,-1
"Compris?à vous de donner l'exemple, même parmi les idiots.",-1
Ils arrivent. Tu es sr que c'tait une bonne ide ?,1
"Tu veux que je l'appelle Joe Cohen, pour dire que tu prends ma place ?",-1
Je te demande quoi ? De me rendre un service !,0
"dès qu'un truc te fait peur, tu comptes jusqu'à trois",-1
"Gatsby, je ne peux pas parler là. Mais je te rappelle dès que j'en sors.",0
"Quand vous parlez de votre fille, c'est pour raconter une catastrophe.",-1
Voilà pourquoi j'ai toujours eu un peu le béguin pour toi quand tu voyais Amy.,1
"Tu vois, j'essaie de créer un film noir classique, moderne.",0
J'ai besoin de toi sur la barge de notre matre.,0
"Elles me vident de mon sang, pour m'empêcher de m'évader.",-1
"Lord Ascot, il y a quelqu'un dans votre bureau personnel.",-1
"Ce n'est qu'un rêve, William. Un rêve ? Ce n'est qu'...",0
"Et quand vous étiez enfant, votre mère voulait que vous soyez un pianiste de concert.",0
La seule aide que nous lui avons donnée. . .,0
Caïd ! On bossera pour lui un jour. Il sera un gros bonnet.,1
"J'avais joué un imam une fois, j'avais eu de bonnes critiques.",1
"C'était la routine, tout ça. On n'y pensait même pas.",0
Retourner au VR ? Qu'est-ce qu'on fait de Woody ?,0
Inscrivez que monsieur Hill a identifié le prévenu James Conway.,0
Allô ! Allô ! Je la rappelle. Je la rappelle ! Je vous dis que je la rappelle. Tout va s'arranger ! Tout va s'arranger. Je la rappelle. (Mais quel con ! Mais quel con !) Oh ! le con !,1
je sens ton regard qui cherche le conflit pour tromper l'ennui.,-1
"On le braque, ce bookie ou quoi ? Oui, mon grand.",-1
"La Fée Bleue est Méca, Orga, homme ou femme ?",0
"Disons que je veux voir si tu es un soldat, alors.",0
Cet homme enlève une preuve des lieux du crime ?,-1
"Fais-nous du thé. Vous voulez un thé ? Oui, merci.",1
"Pense à Christine, il faut la tirer de là, bon Dieu ! Allez, dis-lui d'appeler Cheval. Allez, dites-moi d'appeler Cheval. Allez, dis-lui d'appeler Cheval. Dites-moi d'appeler Cheval.",1
"Quand on est de la même famille, y a pas à se poser de question.",0
Ta mère et moi ajouterons volontiers ce qui manque pour Harvard,1
"On s'en va, nous aussi",0
et il s’est baigné dans la confiture d’herbe à chat.,0
Et je m'attends à une augmentation. Ce sont des moments fous dans lesquels nous vivons.,0
"Rien, en fait. Je voulais savoir le prix de la réparation de la vitre.",-1
"Bien sûr que non. Je saurais si mon meilleur ami était dans ma chambre, non?",1
"Il s'agit d'une conversation téléphonique enregistrée chez un concessionnaire auto, il y a 27 mn.",0
"ça va à donf! Oh, chanmé ! C'est bon, je les ai semés.",1
Vous n'avez pas tué le dragon ? C'est prévu au programme. Venez !,-1
Il y a une usine entière dédiée au cheesecake ?,0
"Oh non non. Je veux dire, elle est brillante, et nous sommes amis, mais non.",-1
"Les soldats font la guerre. Ce n'est pas la guerre, ça!",-1
"et lorsqu'au cours des âges, ils eurent aboli la maladie...",1
"Je pense que je saurais si Harry Potter était dans ma maison, non?",0
"coupées comme il fallait, que je ferais frire au dernier moment, comme entrée.",-1
"Eh bien, non, je veux dire, je dis juste cela pourrait être un facteur contributif.",-1
"Plus je prie pour le soleil, plus mon corps devient transparent.",0
"Ecoute, je ne peux pas m'en empêcher si elle a sa culotte dans une torsion.",-1
"L'autre jour, je passe chez elle, on fume un bedo, classique.",1
"""Sylvain par-ci, Sylvain par là. Qu'est-ce qu'il a fait Sylvain ?",0
Je crois qu'Edward est avec toi... Tu veux un verre ?,0
Il s'agit de savoir si oui ou non vous faites confiance au jugement de Dumbledore.,0
"En 1988, Paul Cicero est mort en prison à Fort Worth de problèmes respiratoires.",0
Le coup part. Un gosse est tué. Quand la grand-mère apprend,-1
Mais de quel droit ? Hein ? De quel droit au juste ?,-1
Il fait aussi la cuisine? Et il fabrique les matières premières.,0
"Une agente de l'Homme à l'îil vert, je suppose ?",0
"Je sais que tu vas demander, Harry, mais je ne sais pas qui m'a maudit.",-1
"Oh mon Dieu, vous allez bien ? Vous serrez votre poirine...",0
Ceux qui ont fait le coup ? Je les invite ?,0
C'est l'occasion pour Gui-ok de se mettre sur son 31.,1
On nous oblige à les acheter en caca d'oie ou en marron bordeaux.,-1
"Tu vois, je ne pouvais pas penser de quelqu'un d'autre à qui aller.",-1
... mais je veux que tu saches que c'est moi qui a découvert votre secret.,0
"Cet hôtel qu'il a connu en 1900, vous croyez qu'il va le reconnaitre ?",0
C'est comme quand tu as infiltré le port d'aéroglisseurs de Calico en Arctique !,0
Ce nez ... Ce regard biaiseux ... Tu es le petit-fillot de la Fripouille ! Fripouille ? Je vous en prie !,-1
"Il y a quelques jours, je l'ai crois pour la premire fois depuis le secondaire.",0
"Maud, ma chérie. Ne laissez pas votre esprit s'attarder là-dessus.",-1
"Oui.  moins d'inclure les transmissions radio de Tink, ce que je ne fais pas.",0
ça doit vous rajeunir de faire la cour a Madame.,-1
"""Admettre que la vie humaine soit gouvernée par la raison",0
Mon dernier salaire doit arriver à Salton City après noël,0
"Comment voulez-vous que la bague du Hardi soit là-haut, elle est ici !",-1
"Le mot juste, je ne peux pas le dire en présence de jouets 1er âge.",-1
"Tu n'admettais pas qu'il efecte que Buzz puisse être le nouveau jouet favori d'Andy, Alors,",-1
Saloperie de pays latin ! Tu rends service et on te crache à la face,-1
Comme si quelqu'un me frottait le dos de sa main calleuse.,-1
"Je veux que tout le monde fasse ses adieux, d'accord? Allez, au revoir, bébé.",0
Ce qui m'amène à la règle n° 53 : Lingettes.,0
"Où il habite, ce salaud ? ",-1
Le décret du président nous fait perdre un temps précieux.,-1
"Vous vous souvenez d'une histoire, dans les journaux, il y a quelque temps,",0
"J'ai eu de source sûre les comptes-rendus des évènements dont je n'ai pas été témoin,",0
"C'était trop parfait, trop simple. Le public n'a guère eu le temps de voir.",-1
J'ai dit au staff qu'ils devaient faire la promo de l'hôtel sur les médias sociaux.,0
Ils ont ignoré la 52 : Ne pas hésiter à demander de l'aide.,0
"Quand on est ne en bas de l'échelle, on ne peut pas améliorer sa position",-1
Et le boulot du plaqueur est de protéger le quarterback de ce qu'il ne peut pas voir.,0
"Il ne cherche qu'à piéger des névrosées en mal d'activité, dans ton genre.",-1
"Et un jour, quand tu seras responsable du palais de Jade,",0
et j'ai dû aller remonter les bretelles à son patron.,0
"Tu paries le premier. Si je gagne, j'ai une cravane...",-1
Je peux coller la plainte sur le dos d'une autre.,-1
"je lui fais : ""Hé ! Chut. Ta, ta, ta, ta.""",-1
et je pense que le Lieutenant Kotler sera avec nous.,1
mais serait-il possible que vous ayez une table pour deux ce soir vers 20h ?,0
Il ne pouvait pas s'empcher de penser  cette histoire.,-1
Ou bien ça te rend la vie plus facile d'avoir près de toi un type,0
Tu rougis ma parole. La vérité c'est que j'ai chaud.,-1
"on se sert une pinte bien fraîche, et on attend que tout ça soit fini.",-1
"J'ai effectivement menti parce que je ne voulais pas venir à votre soirée, d'accord?",-1
"Le client est là pour le petit déjeuner, il n'y a personne pour le servir.",0
Quelle va être sa réaction ? Va-t-il pleurer ? Va-t-il rire ? Va-t-il pleurer de rire ?,0
"Franck, t'inquiète. Je vais trouver une caisse, et on va aller le chercher.",0
Je parie que Shaun va nous sortir un autre plan génial de sa manche ?,0
"et leur expliquer que nous ne pouvons pas recevoir ce général, parce que c'est trop petit.",-1
Tu ne peux pas t'arrêter de mentir. C'est génétique. C'est répugnant.,1
C'est pour ça que M. Tuohy n'a pas besoin de travailler?,-1
"Je t'emmène : 230 au compteur, je suis à Paris dans 4 heures.",0
Tu as dit que la plus jeune soeur d'Amy y était ? et Amy ?,0
"Je pense que la chose reviendra. A présent, vous devez partir.",-1
Je vous ai prévenu quand vous étiez encore dans l'espace.,-1
à quoi pense notre Hans ? Qu’il deviendra meunier ?,0
"Po, je sais que tu as perdu confiance en moi.",-1
Tu as trouvé ton bouc émissaire. Tu vas l'exploiter à fond.,1
maître Shifu ! Faut que j'y aille. à plus !,1
On laisse les yeux vous en aurez pour la semaine !,0
Des rebelles ont franchi le champ de protection et se sont poss sur Endor.,0
Je vais vous demander une faveur. Je vous envoie Vivian.,0
Appelle la police. Et il lui faut aussi un médecin.,0
"Parce que Dunkerque... Excusez-moi, je ne veux pas dire du mal des Anglais.",0
Que pensaient vos groupes de discussion du moment d'angoisse ?,-1
C'est un jeune étudiant auquel j'ai loué une petite chambre sous les combles.,-1
"Il prend tous les paris, du moment que ça saigne.",-1
ça fait combien de temps que tu es là ?,0
Je vais les voir ? Je vais leur parler ?,0
Il faut que tu prennes conscience de la chance incroyable que tu as.,1
Je ne vous blâmerais pas si vous ne chantiez pas à l'inauguration maintenant.,0
Tu as une femme ? Une petite amie ? Les deux.,1
Comment tout lui appartient ? Mais je ferai opposition !,-1
"Je me souviens, elle criait dans la rue. Elle hurlait l!",0
Pourquoi ? Quel est le problème ? Je suis prêt !,1
